subnr,prevrewdiff,prevpoints,same,stake,stay
15,0.444444444444444,0.222222222222222,-1,-1,0
15,0.777777777777778,0.888888888888889,1,-1,0
15,0.888888888888889,0.111111111111111,1,1,0
15,0.555555555555556,0.777777777777778,-1,1,0
15,0.777777777777778,0.111111111111111,1,-1,1
15,0.444444444444444,0.333333333333333,1,-1,0
15,0.666666666666667,0.888888888888889,-1,-1,1
15,0.666666666666667,1,-1,-1,0
15,0.444444444444444,0.555555555555556,-1,1,1
15,0.222222222222222,0.333333333333333,1,1,0
15,0.111111111111111,0.222222222222222,1,-1,0
15,0.222222222222222,0.444444444444444,1,-1,1
15,0.222222222222222,0.333333333333333,1,1,1
15,0.666666666666667,0.666666666666667,-1,-1,0
15,0.222222222222222,0.333333333333333,1,1,0
15,0.333333333333333,0.888888888888889,-1,1,0
15,0.222222222222222,0.555555555555556,-1,-1,1
15,0.444444444444444,0.333333333333333,1,1,0
15,0.777777777777778,0.888888888888889,-1,-1,1
15,0.777777777777778,0.777777777777778,1,-1,0
15,0.666666666666667,0.111111111111111,1,-1,0
15,0.333333333333333,0.555555555555556,1,1,1
15,0,0.333333333333333,-1,1,1
15,0.555555555555556,0.888888888888889,-1,-1,0
15,0.555555555555556,0.333333333333333,-1,-1,0
15,0.555555555555556,1,-1,1,0
15,0.777777777777778,0.111111111111111,-1,1,0
15,0.444444444444444,0.555555555555556,1,-1,0
15,0.777777777777778,0.111111111111111,1,1,0
15,0.666666666666667,0.666666666666667,-1,1,1
15,0.444444444444444,0.555555555555556,-1,-1,1
15,0.444444444444444,0.555555555555556,-1,1,0
15,0.777777777777778,0,-1,1,1
15,0.777777777777778,0.111111111111111,1,1,1
15,0.666666666666667,0.111111111111111,-1,-1,1
15,0.666666666666667,0.111111111111111,1,1,0
15,0.777777777777778,1,-1,1,0
15,0.666666666666667,0.222222222222222,-1,-1,1
15,0.555555555555556,0.333333333333333,1,1,1
15,0.666666666666667,0,-1,1,1
15,0.222222222222222,0.222222222222222,1,-1,0
15,0.333333333333333,0.444444444444444,1,-1,1
15,0.666666666666667,0.888888888888889,1,1,0
15,0.555555555555556,0,-1,1,1
15,0.111111111111111,0.222222222222222,1,-1,0
15,0,0.111111111111111,1,1,1
15,0.444444444444444,0.444444444444444,-1,1,0
15,0.333333333333333,0,1,-1,1
15,0.111111111111111,0.222222222222222,1,1,1
15,0.222222222222222,0.333333333333333,1,-1,0
15,0.222222222222222,0.444444444444444,1,1,0
15,0.222222222222222,0,1,-1,1
15,0.111111111111111,0.111111111111111,1,1,1
15,0.111111111111111,0,1,-1,1
15,0.222222222222222,0.444444444444444,1,1,1
15,0.444444444444444,0.555555555555556,1,-1,1
15,0.222222222222222,0,1,-1,0
15,0.111111111111111,0.222222222222222,1,1,0
15,0.333333333333333,0.444444444444444,1,1,0
15,0.333333333333333,0.222222222222222,-1,1,0
160,0.222222222222222,0.444444444444444,1,1,1
160,0.222222222222222,0.333333333333333,-1,1,0
160,0.333333333333333,0.555555555555556,1,1,0
160,0.444444444444444,0.444444444444444,1,1,0
160,0.777777777777778,0.111111111111111,1,-1,1
160,0.666666666666667,0,1,-1,1
160,0.888888888888889,0,-1,1,0
160,0.777777777777778,0.888888888888889,1,-1,0
160,0.666666666666667,0.111111111111111,1,-1,1
160,0.111111111111111,0.333333333333333,-1,1,1
160,0.444444444444444,0.444444444444444,-1,-1,1
160,0.222222222222222,0.111111111111111,1,-1,0
160,0.333333333333333,0.111111111111111,-1,1,1
160,0.222222222222222,0.222222222222222,-1,1,0
160,0.222222222222222,0.555555555555556,1,1,0
160,0.333333333333333,0.555555555555556,1,-1,1
160,0.777777777777778,0.888888888888889,-1,-1,1
160,0.555555555555556,0.666666666666667,1,1,1
160,0.222222222222222,0.444444444444444,-1,1,0
160,0.111111111111111,0.111111111111111,1,1,0
160,0,0.111111111111111,1,1,0
160,0.222222222222222,0.222222222222222,1,-1,0
160,0.666666666666667,0,1,1,1
160,0.666666666666667,0.111111111111111,-1,-1,1
160,0.444444444444444,0.333333333333333,-1,1,0
160,0,0.444444444444444,-1,1,1
160,0.111111111111111,0.222222222222222,-1,1,0
160,0.111111111111111,0.222222222222222,1,1,1
160,0.111111111111111,0,1,1,0
160,0.111111111111111,0.222222222222222,-1,1,1
160,0,0.222222222222222,-1,-1,0
160,0,0.555555555555556,1,-1,0
160,0.111111111111111,0.666666666666667,1,1,1
160,0.111111111111111,0.666666666666667,-1,-1,1
160,0.111111111111111,0.666666666666667,-1,-1,0
160,0.333333333333333,0.555555555555556,1,-1,1
160,0,0.777777777777778,-1,1,0
160,0.444444444444444,0.555555555555556,1,-1,0
160,0.333333333333333,0.777777777777778,1,-1,0
160,0.333333333333333,0.444444444444444,1,1,1
160,0.222222222222222,0.555555555555556,-1,-1,1
160,0.222222222222222,0.555555555555556,-1,-1,1
160,0.444444444444444,0.222222222222222,-1,-1,1
160,0.111111111111111,0.222222222222222,-1,-1,1
160,0.333333333333333,0.666666666666667,-1,-1,0
160,0.333333333333333,0.333333333333333,1,-1,0
160,0.111111111111111,0.444444444444444,-1,-1,1
160,0.222222222222222,0.444444444444444,1,-1,1
160,0.111111111111111,0.444444444444444,1,1,0
160,0.111111111111111,0.222222222222222,1,1,0
160,0.111111111111111,0.222222222222222,-1,1,0
160,0.111111111111111,0.222222222222222,1,-1,0
160,0.555555555555556,0.111111111111111,-1,-1,1
160,0.444444444444444,0.222222222222222,1,1,1
160,0.333333333333333,0.222222222222222,-1,-1,0
160,0.111111111111111,0.333333333333333,-1,1,1
160,0.555555555555556,0.555555555555556,1,1,0
160,0.333333333333333,0.222222222222222,1,-1,0
160,0.222222222222222,0.666666666666667,1,1,0
160,0.444444444444444,0.555555555555556,-1,1,0
160,0.333333333333333,0.888888888888889,-1,-1,1
160,0.222222222222222,0.888888888888889,1,1,1
160,0.222222222222222,0.777777777777778,-1,1,1
160,0.333333333333333,0.888888888888889,-1,-1,0
160,0.555555555555556,0.222222222222222,-1,1,0
160,0.777777777777778,1,1,-1,0
160,0.888888888888889,0.111111111111111,1,-1,1
160,0.888888888888889,0.111111111111111,-1,1,0
160,0.666666666666667,0.888888888888889,-1,1,1
160,0.444444444444444,0.666666666666667,1,-1,1
160,0.555555555555556,0.666666666666667,-1,-1,0
160,0.333333333333333,0.444444444444444,1,1,1
160,0.333333333333333,0.555555555555556,1,-1,1
160,0.111111111111111,0.555555555555556,1,-1,0
160,0,0.444444444444444,1,1,0
160,0.444444444444444,0.888888888888889,1,-1,1
160,0.222222222222222,0.444444444444444,-1,1,0
160,0.555555555555556,0.666666666666667,1,1,0
160,0.111111111111111,0.222222222222222,-1,-1,1
160,0,0.222222222222222,-1,-1,1
160,0.222222222222222,0.222222222222222,-1,-1,0
160,0.222222222222222,0.222222222222222,1,-1,0
160,0.666666666666667,0.777777777777778,1,1,0
160,0.555555555555556,0.444444444444444,1,1,1
160,0.111111111111111,0.555555555555556,1,-1,0
160,0.333333333333333,0.666666666666667,-1,-1,1
160,0.666666666666667,0.777777777777778,1,-1,0
160,0.888888888888889,0.111111111111111,-1,1,1
160,0.777777777777778,0.111111111111111,-1,1,0
160,0.555555555555556,0.777777777777778,-1,1,1
160,0.666666666666667,0.777777777777778,1,-1,0
160,0.666666666666667,0.111111111111111,-1,1,1
160,0.222222222222222,0.111111111111111,-1,-1,0
161,0.444444444444444,0.222222222222222,1,-1,0
161,0.222222222222222,0.777777777777778,1,1,1
161,0.111111111111111,0.777777777777778,-1,-1,0
161,0.444444444444444,0.444444444444444,-1,1,0
161,0,0.444444444444444,-1,1,1
161,0.222222222222222,0.333333333333333,-1,1,1
161,0.111111111111111,0.444444444444444,1,-1,1
161,0.222222222222222,0.666666666666667,1,-1,1
161,0.333333333333333,0.666666666666667,1,1,1
161,0.111111111111111,0.222222222222222,1,1,1
161,0.111111111111111,0.333333333333333,-1,1,0
161,0.333333333333333,0.333333333333333,1,-1,1
161,0,0.666666666666667,-1,1,0
161,0.666666666666667,0.888888888888889,-1,-1,1
161,0.888888888888889,1,-1,1,0
161,0.666666666666667,0.111111111111111,-1,-1,1
161,0.444444444444444,0.222222222222222,-1,1,0
161,0.444444444444444,0.555555555555556,1,1,1
161,0.444444444444444,0.444444444444444,-1,-1,1
161,0.444444444444444,0.444444444444444,1,-1,1
161,0.333333333333333,0.111111111111111,-1,-1,1
161,0.444444444444444,0.222222222222222,1,-1,0
161,0.666666666666667,0.888888888888889,1,1,0
161,0.555555555555556,0.333333333333333,1,-1,1
161,0.222222222222222,0.666666666666667,-1,1,1
161,0.111111111111111,0.666666666666667,1,-1,0
161,0.444444444444444,0.555555555555556,-1,-1,1
161,0.777777777777778,0.222222222222222,-1,-1,1
161,0.444444444444444,0.111111111111111,1,1,1
161,0.555555555555556,0.111111111111111,-1,-1,0
161,0.555555555555556,0.333333333333333,-1,-1,1
161,0.444444444444444,0.444444444444444,1,1,0
161,0.666666666666667,1,-1,1,1
161,0.777777777777778,0.888888888888889,-1,1,1
161,0.777777777777778,0.888888888888889,-1,1,0
161,0.333333333333333,0.444444444444444,1,1,1
161,0.444444444444444,0.333333333333333,-1,-1,0
161,0.666666666666667,0.888888888888889,1,1,1
161,0.222222222222222,0.666666666666667,1,-1,1
161,0.444444444444444,0.666666666666667,-1,-1,1
161,0.777777777777778,0.777777777777778,1,1,0
161,0.777777777777778,0.111111111111111,1,1,0
161,0.555555555555556,0.555555555555556,1,-1,1
161,0.777777777777778,1,1,-1,1
161,0.555555555555556,0.666666666666667,1,1,0
161,0.222222222222222,0.444444444444444,-1,-1,0
161,0.111111111111111,0.666666666666667,-1,1,1
161,0.222222222222222,0.333333333333333,-1,1,1
161,0.444444444444444,0.111111111111111,-1,1,1
161,0.222222222222222,0,1,-1,0
161,0.222222222222222,0.333333333333333,-1,-1,1
161,0.444444444444444,0.666666666666667,1,1,1
161,0.333333333333333,0.444444444444444,-1,1,0
161,0.222222222222222,0.333333333333333,1,-1,0
161,0.444444444444444,0.777777777777778,-1,-1,0
161,0.555555555555556,0.444444444444444,-1,1,0
161,0.444444444444444,0.666666666666667,-1,1,0
161,0.888888888888889,0.111111111111111,-1,-1,0
161,0.555555555555556,0.555555555555556,1,-1,0
161,0.111111111111111,0.333333333333333,1,1,0
161,0.444444444444444,0.222222222222222,-1,-1,1
161,0.333333333333333,0.111111111111111,-1,-1,0
161,0.222222222222222,0.333333333333333,-1,1,0
161,0.444444444444444,0.222222222222222,-1,1,1
161,0.333333333333333,0.222222222222222,-1,-1,0
161,0.444444444444444,0.555555555555556,-1,-1,1
161,0,0.222222222222222,-1,-1,1
161,0.111111111111111,0,1,1,0
161,0.444444444444444,0,1,-1,0
161,0,0.111111111111111,-1,-1,0
161,0.222222222222222,0.333333333333333,1,-1,0
161,0.111111111111111,0.222222222222222,-1,1,1
161,0.333333333333333,0.333333333333333,1,-1,1
161,0.333333333333333,0.333333333333333,1,1,0
161,0.333333333333333,0.111111111111111,-1,1,0
161,0.333333333333333,0.555555555555556,-1,-1,1
161,0.444444444444444,0.555555555555556,1,1,1
161,0.222222222222222,0.555555555555556,-1,1,0
161,0.444444444444444,0.444444444444444,1,-1,0
161,0.111111111111111,0.222222222222222,-1,-1,1
161,0.222222222222222,0.222222222222222,-1,1,1
161,0.111111111111111,0.222222222222222,-1,1,1
161,0.222222222222222,0.333333333333333,1,1,0
161,0.333333333333333,0.111111111111111,1,1,0
161,0.111111111111111,0.111111111111111,1,1,0
161,0,0,1,-1,0
161,0.111111111111111,0.111111111111111,-1,-1,1
161,0,0.333333333333333,-1,1,1
161,0.222222222222222,0.333333333333333,-1,-1,0
161,0.222222222222222,0.222222222222222,-1,1,1
161,0.333333333333333,0.333333333333333,-1,-1,1
161,0.555555555555556,0.222222222222222,-1,-1,0
161,0.444444444444444,0.555555555555556,1,1,1
161,0.555555555555556,0.666666666666667,1,1,1
161,0.444444444444444,0.555555555555556,1,-1,0
165,0.333333333333333,0.444444444444444,1,-1,1
165,0.111111111111111,0.777777777777778,-1,1,1
165,0.222222222222222,0.333333333333333,1,-1,1
165,0.444444444444444,0.222222222222222,-1,1,0
165,0.555555555555556,0.666666666666667,-1,1,1
165,0.444444444444444,0.555555555555556,-1,-1,0
165,0.666666666666667,0,1,1,1
165,0.888888888888889,0,1,1,0
165,0.777777777777778,0.888888888888889,1,1,1
165,0.555555555555556,0.555555555555556,1,1,0
165,0.444444444444444,0.111111111111111,-1,1,1
165,0.777777777777778,0.888888888888889,1,-1,1
165,0.888888888888889,0.888888888888889,-1,1,1
165,0.777777777777778,0.888888888888889,1,1,1
165,0.777777777777778,0.888888888888889,1,-1,1
165,0.666666666666667,0.777777777777778,-1,1,1
165,0.444444444444444,0.666666666666667,-1,1,0
165,0.111111111111111,0.444444444444444,-1,-1,0
165,0.111111111111111,0.222222222222222,-1,1,1
165,0.333333333333333,0.444444444444444,-1,1,0
165,0.222222222222222,0.777777777777778,-1,-1,0
165,0.444444444444444,0.333333333333333,-1,1,0
165,0.222222222222222,0.555555555555556,1,1,1
165,0.444444444444444,0.777777777777778,1,-1,1
165,0.111111111111111,0.444444444444444,1,1,0
165,0.333333333333333,0.555555555555556,1,1,0
165,0,0.555555555555556,-1,1,0
165,0.444444444444444,0.222222222222222,1,-1,1
165,0.777777777777778,0.111111111111111,-1,-1,0
165,0.666666666666667,0.888888888888889,1,1,0
165,0.888888888888889,0,1,-1,0
165,0.333333333333333,0.555555555555556,-1,1,0
165,0.111111111111111,0.444444444444444,-1,1,1
165,0,0.222222222222222,-1,1,1
165,0.333333333333333,0,-1,-1,1
165,0.222222222222222,0.333333333333333,-1,1,0
165,0.333333333333333,0.555555555555556,1,1,1
165,0.777777777777778,0.111111111111111,1,-1,1
165,0.444444444444444,0.444444444444444,1,1,0
165,0,0.666666666666667,1,-1,0
165,0.444444444444444,0.444444444444444,-1,-1,1
165,0.777777777777778,0.111111111111111,1,1,0
165,0.888888888888889,0.888888888888889,1,-1,1
165,0.666666666666667,1,-1,-1,1
165,0.777777777777778,0.888888888888889,-1,-1,1
165,0.888888888888889,0.888888888888889,-1,-1,1
165,0.555555555555556,0.777777777777778,-1,1,0
165,0.222222222222222,0.222222222222222,1,1,0
165,0.111111111111111,0.333333333333333,-1,-1,0
165,0.333333333333333,0.888888888888889,-1,-1,1
165,0.333333333333333,0.888888888888889,1,-1,1
165,0.222222222222222,0.777777777777778,-1,1,0
165,0.222222222222222,0.333333333333333,1,-1,0
165,0.666666666666667,0.333333333333333,-1,1,1
165,0.555555555555556,0.111111111111111,1,1,0
165,0.444444444444444,0.555555555555556,1,1,0
165,0.111111111111111,0.333333333333333,-1,1,0
165,0.111111111111111,0.111111111111111,1,-1,1
165,0.111111111111111,0.111111111111111,-1,1,1
165,0,0.111111111111111,-1,-1,1
165,0,0.111111111111111,1,1,0
165,0.111111111111111,0.222222222222222,-1,-1,0
165,0.333333333333333,0.222222222222222,1,1,0
165,0,0.777777777777778,1,-1,0
165,0.222222222222222,0.777777777777778,1,1,0
165,0.333333333333333,1,1,1,1
165,0.333333333333333,0.444444444444444,1,1,0
165,0.666666666666667,1,1,1,1
165,0.333333333333333,0.888888888888889,1,-1,1
165,0.444444444444444,1,-1,1,0
165,0.333333333333333,0.444444444444444,-1,-1,1
165,0.444444444444444,0.333333333333333,-1,1,0
165,0.333333333333333,0.333333333333333,-1,1,1
165,0,0.222222222222222,-1,1,0
165,0.222222222222222,0.333333333333333,1,1,0
165,0.111111111111111,0.222222222222222,1,-1,1
165,0,0.444444444444444,1,-1,1
165,0,0.444444444444444,1,-1,1
165,0.111111111111111,0.333333333333333,1,-1,0
165,0.666666666666667,0.666666666666667,1,-1,1
165,0.111111111111111,0,-1,-1,1
165,0.444444444444444,0.111111111111111,-1,1,0
165,0.666666666666667,0.777777777777778,1,-1,0
165,0.777777777777778,0.111111111111111,-1,-1,0
168,0.111111111111111,0.444444444444444,-1,1,0
168,0,0.111111111111111,-1,-1,0
168,0.444444444444444,0.444444444444444,-1,-1,1
168,0.444444444444444,0.444444444444444,-1,-1,1
168,0.555555555555556,0.555555555555556,-1,-1,0
168,0.333333333333333,0.111111111111111,1,1,1
168,0.111111111111111,0,-1,1,0
168,0.111111111111111,0,1,1,0
168,0,0.111111111111111,1,1,0
168,0.111111111111111,0.222222222222222,1,-1,1
168,0.222222222222222,0.222222222222222,1,1,0
168,0.111111111111111,0,1,-1,1
168,0.111111111111111,0.111111111111111,-1,-1,1
168,0,0.222222222222222,-1,-1,0
168,0.666666666666667,0.666666666666667,-1,-1,1
168,0.222222222222222,0.333333333333333,1,-1,0
168,0.111111111111111,0.333333333333333,1,1,0
168,0,0.555555555555556,-1,-1,1
168,0,0.444444444444444,-1,1,1
168,0.111111111111111,0.333333333333333,-1,-1,0
168,0.222222222222222,0.111111111111111,1,-1,0
168,0.111111111111111,0.333333333333333,1,1,1
168,0.333333333333333,0.555555555555556,1,-1,0
168,0.111111111111111,0.333333333333333,-1,1,1
168,0.444444444444444,0.111111111111111,-1,1,1
168,0.222222222222222,0.666666666666667,-1,-1,0
168,0,0.444444444444444,1,-1,0
168,0.444444444444444,0.111111111111111,-1,1,0
168,0.444444444444444,0.444444444444444,-1,-1,0
168,0.111111111111111,0.222222222222222,-1,-1,1
168,0.222222222222222,0,-1,1,1
168,0.333333333333333,0.111111111111111,-1,1,1
168,0.333333333333333,0.222222222222222,-1,-1,1
168,0,0.333333333333333,1,1,1
168,0.111111111111111,0,-1,1,0
168,0.111111111111111,0.222222222222222,1,1,1
168,0.111111111111111,0.333333333333333,-1,-1,0
168,0.111111111111111,0.444444444444444,1,1,1
168,0.222222222222222,1,1,1,0
168,0,0.888888888888889,-1,-1,0
168,0,0.888888888888889,-1,-1,0
168,0.222222222222222,1,-1,-1,1
168,0.222222222222222,0.444444444444444,-1,1,1
168,0.666666666666667,0.222222222222222,-1,-1,1
168,0.111111111111111,0.333333333333333,-1,-1,0
168,0.222222222222222,0.666666666666667,-1,1,1
168,0,0.333333333333333,-1,1,1
168,0.555555555555556,0.666666666666667,1,-1,0
168,0.111111111111111,0.444444444444444,-1,-1,1
168,0,0.444444444444444,-1,1,0
168,0.111111111111111,0.222222222222222,-1,-1,1
168,0.222222222222222,0.666666666666667,-1,1,0
168,0.222222222222222,0.555555555555556,1,-1,0
168,0.555555555555556,0.333333333333333,-1,1,1
168,0,0.444444444444444,1,-1,1
168,0.222222222222222,0.444444444444444,-1,-1,1
168,0.555555555555556,0.666666666666667,-1,-1,1
168,0.777777777777778,0.777777777777778,1,-1,1
168,0.444444444444444,0.555555555555556,-1,-1,0
168,0.222222222222222,0.555555555555556,1,1,1
168,0.111111111111111,0.555555555555556,1,1,0
168,0.222222222222222,0.444444444444444,-1,1,0
168,0.222222222222222,0,-1,1,0
168,0.222222222222222,0.555555555555556,1,-1,1
168,0.666666666666667,0.777777777777778,1,1,0
168,0.666666666666667,0.111111111111111,1,1,1
168,0.777777777777778,0.111111111111111,1,-1,0
168,0.555555555555556,0.555555555555556,-1,1,0
168,0.333333333333333,0.333333333333333,1,-1,0
168,0.777777777777778,0.888888888888889,1,1,1
168,0.555555555555556,0.888888888888889,1,-1,0
168,0.555555555555556,0.333333333333333,1,1,1
168,0.555555555555556,0.333333333333333,1,1,1
168,0.888888888888889,0.111111111111111,-1,1,0
168,0.555555555555556,0.888888888888889,-1,-1,1
168,0.111111111111111,0.666666666666667,-1,-1,1
168,0.111111111111111,0.777777777777778,-1,1,1
168,0.222222222222222,1,-1,-1,1
168,0.111111111111111,0.777777777777778,-1,-1,1
168,0.222222222222222,1,1,1,1
168,0.333333333333333,1,1,-1,1
168,0.444444444444444,1,-1,1,0
168,0.333333333333333,0.666666666666667,-1,-1,0
168,0.222222222222222,0.666666666666667,-1,1,1
168,0,0.444444444444444,1,1,0
168,0.222222222222222,0.222222222222222,-1,-1,0
168,0.555555555555556,0.666666666666667,-1,1,1
168,0.555555555555556,0.666666666666667,-1,1,0
168,0.444444444444444,0,1,-1,1
168,0.333333333333333,0,-1,-1,1
168,0.111111111111111,0.333333333333333,-1,1,0
168,0.111111111111111,0.333333333333333,-1,-1,0
168,0.777777777777778,1,-1,-1,1
168,0.333333333333333,0.777777777777778,-1,-1,0
168,0.222222222222222,0.666666666666667,1,1,1
168,0.222222222222222,0.555555555555556,1,-1,0
168,0.222222222222222,0.777777777777778,1,1,0
168,0.111111111111111,0.666666666666667,1,1,1
168,0,0.888888888888889,-1,1,1
16,0.555555555555556,0.111111111111111,1,-1,0
16,0.444444444444444,0.444444444444444,-1,1,0
16,0.333333333333333,0.222222222222222,-1,1,1
16,0.555555555555556,0.111111111111111,-1,-1,1
16,0.222222222222222,0.333333333333333,-1,-1,0
16,0.444444444444444,0.888888888888889,-1,1,1
16,0.111111111111111,0.666666666666667,-1,1,1
16,0.333333333333333,0.333333333333333,-1,1,0
16,0.555555555555556,0.555555555555556,1,-1,0
16,0.111111111111111,0.333333333333333,-1,-1,1
16,0.555555555555556,0.222222222222222,-1,1,1
16,0.444444444444444,0.111111111111111,-1,1,1
16,0.222222222222222,0.444444444444444,1,-1,0
16,0.666666666666667,0.888888888888889,1,-1,0
16,0.555555555555556,0.333333333333333,1,-1,1
16,0.222222222222222,0.666666666666667,1,-1,1
16,0.333333333333333,0.444444444444444,1,1,1
16,0.666666666666667,0.222222222222222,-1,-1,0
16,0.555555555555556,0.777777777777778,1,1,1
16,0.222222222222222,0.888888888888889,-1,-1,0
16,0.333333333333333,0.444444444444444,-1,1,1
16,0.666666666666667,0.222222222222222,-1,-1,1
16,0.333333333333333,0.555555555555556,-1,-1,1
16,0.666666666666667,1,-1,-1,1
16,0.444444444444444,0.888888888888889,-1,1,1
16,0.777777777777778,0.888888888888889,1,-1,0
16,0.666666666666667,0,1,1,0
16,0.666666666666667,0.777777777777778,-1,1,0
16,0.555555555555556,0.222222222222222,-1,-1,1
16,0.222222222222222,0.333333333333333,1,1,1
16,0.444444444444444,0.444444444444444,1,-1,0
16,0.111111111111111,0.666666666666667,-1,-1,1
16,0,0.555555555555556,1,1,1
16,0.111111111111111,0.888888888888889,1,-1,1
16,0,0.888888888888889,-1,-1,0
16,0.333333333333333,0.888888888888889,-1,-1,0
16,0.333333333333333,0.666666666666667,1,-1,0
16,0.111111111111111,0.888888888888889,1,-1,1
16,0,0.888888888888889,1,-1,0
16,0.111111111111111,0.777777777777778,-1,-1,0
16,0.444444444444444,0.555555555555556,-1,-1,0
16,0.444444444444444,0.888888888888889,-1,-1,1
16,0.111111111111111,0.555555555555556,-1,1,1
16,0.111111111111111,0.777777777777778,-1,-1,1
16,0.444444444444444,0.666666666666667,-1,1,1
16,0.555555555555556,0.555555555555556,1,-1,1
16,0.222222222222222,0.333333333333333,1,1,1
16,0.111111111111111,0,1,1,1
16,0.222222222222222,0.333333333333333,1,-1,0
16,0.111111111111111,0.222222222222222,1,1,0
16,0.222222222222222,0.222222222222222,-1,1,0
16,0.222222222222222,0.555555555555556,1,-1,1
16,0.333333333333333,0.666666666666667,1,-1,1
16,0.222222222222222,0.666666666666667,1,1,1
16,0.444444444444444,0.333333333333333,-1,-1,0
16,0.111111111111111,0.555555555555556,1,1,1
16,0.111111111111111,0.555555555555556,-1,1,0
16,0.111111111111111,0.555555555555556,-1,1,1
16,0.444444444444444,0.333333333333333,-1,-1,1
16,0.222222222222222,0.555555555555556,-1,1,0
16,0.333333333333333,1,1,-1,1
16,0.444444444444444,0.888888888888889,-1,1,0
16,0.333333333333333,0.444444444444444,-1,-1,0
16,0,0.333333333333333,1,1,1
16,0.222222222222222,0.555555555555556,1,1,1
16,0.111111111111111,0.333333333333333,-1,-1,0
16,0,0.666666666666667,-1,-1,0
16,0.444444444444444,0.666666666666667,1,-1,1
16,0.333333333333333,0.222222222222222,1,1,0
16,0.555555555555556,0.555555555555556,-1,1,1
16,0.444444444444444,0.555555555555556,1,-1,0
16,0.666666666666667,0.111111111111111,-1,1,0
16,0.444444444444444,0.444444444444444,-1,1,1
16,0.111111111111111,0.333333333333333,-1,-1,0
16,0.111111111111111,0.222222222222222,1,-1,1
16,0.333333333333333,0,1,-1,0
16,0.444444444444444,0.444444444444444,-1,1,0
16,0.111111111111111,0.444444444444444,-1,-1,0
16,0.444444444444444,0.444444444444444,1,1,1
16,0.555555555555556,0.666666666666667,1,1,1
16,0.777777777777778,1,-1,-1,0
16,0.888888888888889,0.111111111111111,-1,-1,0
16,0.666666666666667,1,1,1,1
16,0.666666666666667,0.666666666666667,1,-1,1
16,0.777777777777778,0.777777777777778,1,1,0
16,0.222222222222222,0.777777777777778,1,1,0
16,0.222222222222222,0.777777777777778,1,1,1
16,0.333333333333333,0.777777777777778,1,1,1
16,0.111111111111111,0.666666666666667,-1,1,0
16,0.333333333333333,0.444444444444444,-1,1,0
16,0.222222222222222,0.777777777777778,-1,-1,0
16,0.222222222222222,0.666666666666667,-1,-1,0
16,0.444444444444444,0.888888888888889,1,-1,1
170,0.444444444444444,0.888888888888889,-1,1,0
170,0.666666666666667,0.222222222222222,-1,-1,1
170,0.222222222222222,0.555555555555556,1,1,1
170,0.333333333333333,0.555555555555556,1,1,0
170,0.222222222222222,1,-1,1,1
170,0.666666666666667,1,-1,1,1
170,0.555555555555556,0.888888888888889,-1,1,1
170,0.444444444444444,0.777777777777778,1,1,0
170,0.444444444444444,0.444444444444444,1,1,1
170,0.222222222222222,0.333333333333333,-1,1,1
170,0.333333333333333,0.777777777777778,-1,1,0
170,0.444444444444444,0.444444444444444,-1,-1,0
170,0.222222222222222,0.888888888888889,1,-1,1
170,0.333333333333333,1,1,-1,1
170,0.222222222222222,0.777777777777778,-1,1,0
170,0,0.888888888888889,1,-1,1
170,0.111111111111111,0.888888888888889,-1,1,0
170,0.111111111111111,0.888888888888889,1,1,1
170,0.111111111111111,0.777777777777778,1,-1,0
170,0.222222222222222,0.666666666666667,1,-1,0
170,0.444444444444444,0.888888888888889,-1,1,0
170,0,0.444444444444444,-1,-1,0
170,0.333333333333333,0.555555555555556,-1,1,1
170,0.111111111111111,0,1,1,0
170,0,0.111111111111111,1,-1,0
170,0.222222222222222,0,1,1,0
170,0.111111111111111,0.222222222222222,1,1,1
170,0.111111111111111,0.222222222222222,-1,1,0
170,0.111111111111111,0.111111111111111,1,1,0
170,0,0,1,1,1
170,0,0.111111111111111,-1,1,1
170,0.111111111111111,0.111111111111111,1,-1,0
170,0.333333333333333,0.222222222222222,1,1,0
170,0.111111111111111,0.444444444444444,-1,-1,1
170,0.111111111111111,0.333333333333333,1,1,0
170,0.555555555555556,0.222222222222222,-1,1,1
170,0.888888888888889,0,-1,-1,0
170,0.444444444444444,0.666666666666667,1,1,1
170,0.111111111111111,0.555555555555556,1,1,0
170,0,0.666666666666667,1,-1,1
170,0.222222222222222,1,1,1,1
170,0.333333333333333,0.444444444444444,-1,1,1
170,0.111111111111111,0.444444444444444,-1,-1,0
170,0.444444444444444,0.222222222222222,-1,1,1
170,0.555555555555556,0.111111111111111,-1,1,0
170,0.333333333333333,0.333333333333333,1,-1,0
170,0,0,-1,-1,0
170,0.222222222222222,0,-1,-1,0
170,0.333333333333333,0.444444444444444,1,-1,0
170,0.444444444444444,0.222222222222222,1,-1,1
170,0.111111111111111,0.444444444444444,-1,1,1
170,0.111111111111111,0.333333333333333,1,1,1
170,0.444444444444444,0.555555555555556,1,-1,0
170,0.333333333333333,0.222222222222222,1,-1,0
170,0,0,1,-1,1
170,0.111111111111111,0.111111111111111,-1,1,1
170,0.444444444444444,0.666666666666667,-1,1,1
170,0.222222222222222,0.555555555555556,1,1,1
170,0.333333333333333,0.777777777777778,-1,1,0
170,0.333333333333333,0.444444444444444,-1,-1,1
170,0.111111111111111,0.888888888888889,1,-1,1
170,0.111111111111111,0.777777777777778,1,1,1
